rentalId,rentalDate,inventoryId,customerId,rt_returnDate,rt_staffId,rt_lastUpdate
400282,2015-05-28 05:20:10,7162,1176,2015-06-06 05:20:10,142,2015-06-07 05:20:10
400283,2012-09-13 05:43:42,8530,685,2012-09-22 05:43:42,154,2012-09-23 05:43:42
400284,2010-04-16 19:39:20,7678,1145,2010-04-25 19:39:20,128,2010-04-26 19:39:20
400285,2011-09-16 17:00:41,5514,702,2011-09-17 17:00:41,184,2011-09-18 17:00:41
400286,2017-09-29 06:59:23,8689,984,2017-10-08 06:59:23,127,2017-10-09 06:59:23
400287,2014-05-07 01:09:18,9179,1107,2014-05-13 01:09:18,169,2014-05-14 01:09:18
400288,2019-07-14 12:28:11,5000,965,2019-07-18 12:28:11,157,2019-07-19 12:28:11
400289,2013-08-27 05:35:05,5131,816,2013-09-05 05:35:05,166,2013-09-06 05:35:05
400290,2014-10-02 10:13:38,6316,630,2014-10-09 10:13:38,175,2014-10-10 10:13:38
400291,2019-07-29 22:58:17,8188,1147,2019-08-05 22:58:17,140,2019-08-06 22:58:17
400292,2017-05-20 10:53:29,9992,1081,2017-05-22 10:53:29,167,2017-05-23 10:53:29
400293,2011-09-29 03:45:41,9421,697,2011-10-01 03:45:41,186,2011-10-02 03:45:41
400294,2020-06-18 05:27:33,5777,1030,2020-06-23 05:27:33,157,2020-06-24 05:27:33
400295,2011-09-18 19:45:56,6814,909,2011-09-25 19:45:56,155,2011-09-26 19:45:56
400296,2015-04-11 14:24:44,4590,1040,2015-04-15 14:24:44,157,2015-04-16 14:24:44
400297,2020-10-31 08:40:39,4784,1138,2020-11-07 08:40:39,151,2020-11-08 08:40:39
400298,2018-04-25 01:23:11,10152,788,2018-04-29 01:23:11,156,2018-04-30 01:23:11
400299,2019-05-05 20:00:07,8095,650,2019-05-13 20:00:07,144,2019-05-14 20:00:07
400300,2012-11-26 15:02:30,10398,1058,2012-12-03 15:02:30,140,2012-12-04 15:02:30
400301,2017-09-21 03:46:59,10162,930,2017-09-30 03:46:59,134,2017-10-01 03:46:59
400302,2020-02-09 13:12:00,8829,698,2020-02-13 13:12:00,129,2020-02-14 13:12:00
400303,2019-06-05 05:07:28,9086,965,2019-06-14 05:07:28,153,2019-06-15 05:07:28
400304,2013-09-01 08:07:49,8602,1193,2013-09-02 08:07:49,156,2013-09-03 08:07:49
400305,2012-02-18 05:02:23,8755,613,2012-02-19 05:02:23,176,2012-02-20 05:02:23
400306,2012-08-02 13:15:34,8929,699,2012-08-08 13:15:34,140,2012-08-09 13:15:34
400307,2019-06-24 09:19:28,5929,639,2019-07-03 09:19:28,136,2019-07-04 09:19:28
400308,2010-08-27 09:07:03,7328,639,2010-09-03 09:07:03,137,2010-09-04 09:07:03
400309,2018-09-03 12:29:26,8576,856,2018-09-09 12:29:26,128,2018-09-10 12:29:26
400310,2016-02-23 00:46:57,5211,664,2016-02-28 00:46:57,179,2016-02-29 00:46:57
400311,2020-09-06 21:06:07,6785,896,2020-09-11 21:06:07,145,2020-09-12 21:06:07
400312,2020-05-05 18:09:01,7846,943,2020-05-11 18:09:01,169,2020-05-12 18:09:01
400313,2020-12-24 13:15:31,9826,1024,2020-12-26 13:15:31,162,2020-12-27 13:15:31
400314,2015-10-04 02:26:49,5522,816,2015-10-05 02:26:49,150,2015-10-06 02:26:49
400315,2013-03-05 16:00:34,6447,1190,2013-03-14 16:00:34,159,2013-03-15 16:00:34
400316,2010-08-28 16:25:47,8423,848,2010-08-29 16:25:47,177,2010-08-30 16:25:47
400317,2016-12-04 01:36:33,10346,1082,2016-12-10 01:36:33,162,2016-12-11 01:36:33
400318,2020-02-20 17:34:46,6325,1150,2020-02-28 17:34:46,179,2020-02-29 17:34:46
400319,2018-03-24 23:27:04,9310,786,2018-03-31 23:27:04,167,2018-04-01 23:27:04
400320,2019-08-18 13:30:20,5104,1002,2019-08-19 13:30:20,156,2019-08-20 13:30:20
400321,2014-04-07 16:54:29,6829,628,2014-04-12 16:54:29,151,2014-04-13 16:54:29
400322,2015-02-11 19:57:14,9511,943,2015-02-15 19:57:14,181,2015-02-16 19:57:14
400323,2019-12-28 01:25:19,5199,634,2020-01-01 01:25:19,170,2020-01-02 01:25:19
400324,2012-03-11 08:16:32,9574,1139,2012-03-14 08:16:32,127,2012-03-15 08:16:32
400325,2019-07-01 06:51:42,8502,944,2019-07-08 06:51:42,133,2019-07-09 06:51:42
400326,2015-06-16 03:38:44,5627,802,2015-06-24 03:38:44,155,2015-06-25 03:38:44
400327,2012-08-16 02:30:16,4880,679,2012-08-25 02:30:16,171,2012-08-26 02:30:16
400328,2017-06-13 00:41:42,6447,697,2017-06-19 00:41:42,131,2017-06-20 00:41:42
400329,2013-12-05 22:24:11,5311,969,2013-12-08 22:24:11,128,2013-12-09 22:24:11
400330,2016-11-24 12:29:15,5925,637,2016-11-30 12:29:15,136,2016-12-01 12:29:15
400331,2013-09-03 16:51:27,9753,900,2013-09-05 16:51:27,186,2013-09-06 16:51:27
400332,2011-01-12 18:43:15,10404,738,2011-01-19 18:43:15,155,2011-01-20 18:43:15
400333,2012-06-11 03:34:29,5338,782,2012-06-14 03:34:29,164,2012-06-15 03:34:29
400334,2014-04-19 19:45:26,5467,872,2014-04-25 19:45:26,135,2014-04-26 19:45:26
400335,2015-03-08 10:03:16,5441,1174,2015-03-16 10:03:16,148,2015-03-17 10:03:16
400336,2017-04-16 08:14:59,9018,1069,2017-04-24 08:14:59,172,2017-04-25 08:14:59
400337,2015-12-14 07:43:35,6266,1011,2015-12-20 07:43:35,148,2015-12-21 07:43:35
400338,2013-08-27 04:56:40,7052,770,2013-09-01 04:56:40,181,2013-09-02 04:56:40
400339,2016-03-01 22:28:03,8032,630,2016-03-09 22:28:03,129,2016-03-10 22:28:03
400340,2010-11-16 01:13:58,5008,620,2010-11-23 01:13:58,182,2010-11-24 01:13:58
400341,2014-11-08 23:08:53,7689,1164,2014-11-17 23:08:53,167,2014-11-18 23:08:53
400342,2015-10-16 13:44:00,8720,1033,2015-10-18 13:44:00,137,2015-10-19 13:44:00
400343,2011-01-10 09:04:33,5660,785,2011-01-12 09:04:33,174,2011-01-13 09:04:33
400344,2020-10-02 20:16:40,5749,912,2020-10-10 20:16:40,176,2020-10-11 20:16:40
400345,2019-04-18 16:23:05,7701,1078,2019-04-26 16:23:05,165,2019-04-27 16:23:05
400346,2015-08-08 02:56:18,7102,1188,2015-08-15 02:56:18,158,2015-08-16 02:56:18
400347,2017-01-03 23:16:05,6561,1169,2017-01-04 23:16:05,159,2017-01-05 23:16:05
400348,2014-03-10 04:38:32,4632,691,2014-03-16 04:38:32,175,2014-03-17 04:38:32
400349,2015-03-31 11:01:13,6824,900,2015-04-08 11:01:13,145,2015-04-09 11:01:13
400350,2010-01-01 10:57:29,5362,795,2010-01-04 10:57:29,163,2010-01-05 10:57:29
400351,2013-09-10 04:07:53,6922,1109,2013-09-14 04:07:53,147,2013-09-15 04:07:53
400352,2013-01-13 16:53:32,5306,909,2013-01-14 16:53:32,186,2013-01-15 16:53:32
400353,2019-10-01 06:08:35,9417,671,2019-10-03 06:08:35,164,2019-10-04 06:08:35
400354,2015-02-04 21:45:33,10185,668,2015-02-07 21:45:33,157,2015-02-08 21:45:33
400355,2011-05-19 11:13:59,6702,1163,2011-05-23 11:13:59,129,2011-05-24 11:13:59
400356,2013-05-17 11:37:50,5941,890,2013-05-18 11:37:50,179,2013-05-19 11:37:50
400357,2015-12-01 21:57:06,8564,710,2015-12-03 21:57:06,153,2015-12-04 21:57:06
400358,2011-01-06 01:43:13,5962,748,2011-01-13 01:43:13,152,2011-01-14 01:43:13
400359,2011-10-29 01:29:18,9522,836,2011-10-30 01:29:18,136,2011-10-31 01:29:18
400360,2012-05-15 01:02:19,5158,918,2012-05-24 01:02:19,155,2012-05-25 01:02:19
400361,2020-03-23 07:56:05,5425,1130,2020-03-30 07:56:05,155,2020-03-31 07:56:05
400362,2019-03-26 17:19:20,6186,1167,2019-03-31 17:19:20,134,2019-04-01 17:19:20
400363,2011-12-14 10:44:01,8557,914,2011-12-15 10:44:01,141,2011-12-16 10:44:01
400364,2011-10-07 20:47:17,10393,641,2011-10-08 20:47:17,143,2011-10-09 20:47:17
400365,2019-01-08 07:09:39,7430,1081,2019-01-15 07:09:39,132,2019-01-16 07:09:39
400366,2012-11-30 16:54:18,9880,686,2012-12-04 16:54:18,152,2012-12-05 16:54:18
400367,2017-05-19 15:53:54,8338,1137,2017-05-22 15:53:54,162,2017-05-23 15:53:54
400368,2010-08-07 17:29:31,4683,1194,2010-08-09 17:29:31,142,2010-08-10 17:29:31
400369,2011-03-23 01:37:19,5358,863,2011-03-27 01:37:19,128,2011-03-28 01:37:19
400370,2016-09-22 06:40:30,4784,662,2016-09-27 06:40:30,157,2016-09-28 06:40:30
400371,2016-01-08 03:14:10,7884,706,2016-01-12 03:14:10,163,2016-01-13 03:14:10
400372,2014-05-27 02:04:16,5297,627,2014-06-01 02:04:16,177,2014-06-02 02:04:16
400373,2019-07-27 17:17:51,8723,743,2019-07-29 17:17:51,131,2019-07-30 17:17:51
400374,2011-08-18 18:08:22,7985,710,2011-08-20 18:08:22,178,2011-08-21 18:08:22
400375,2020-03-11 20:25:39,8873,609,2020-03-18 20:25:39,130,2020-03-19 20:25:39
400376,2020-01-12 00:24:23,7513,776,2020-01-15 00:24:23,133,2020-01-16 00:24:23
400377,2010-02-18 12:47:42,6594,896,2010-02-27 12:47:42,173,2010-02-28 12:47:42
400378,2017-11-04 20:54:23,4755,996,2017-11-10 20:54:23,148,2017-11-11 20:54:23
400379,2013-08-31 06:20:32,8209,850,2013-09-08 06:20:32,159,2013-09-09 06:20:32
400380,2020-07-22 01:30:16,5412,773,2020-07-25 01:30:16,180,2020-07-26 01:30:16
400381,2015-09-21 04:26:21,8443,721,2015-09-27 04:26:21,159,2015-09-28 04:26:21
400382,2012-11-26 05:59:15,9841,1067,2012-12-04 05:59:15,178,2012-12-05 05:59:15
400383,2015-03-27 21:01:47,6630,900,2015-03-28 21:01:47,173,2015-03-29 21:01:47
400384,2014-11-19 18:52:39,7485,779,2014-11-24 18:52:39,154,2014-11-25 18:52:39
400385,2015-05-29 02:42:07,9017,862,2015-05-30 02:42:07,150,2015-05-31 02:42:07
400386,2015-09-01 02:57:02,7699,1075,2015-09-06 02:57:02,140,2015-09-07 02:57:02
400387,2016-07-12 20:00:08,7538,1136,2016-07-15 20:00:08,130,2016-07-16 20:00:08
400388,2012-07-10 07:27:48,5176,1100,2012-07-12 07:27:48,128,2012-07-13 07:27:48
400389,2018-09-16 13:31:36,9573,750,2018-09-18 13:31:36,173,2018-09-19 13:31:36
400390,2015-08-03 02:51:38,7467,837,2015-08-10 02:51:38,180,2015-08-11 02:51:38
400391,2012-10-20 15:31:37,8836,956,2012-10-28 15:31:37,172,2012-10-29 15:31:37
400392,2019-12-26 19:10:44,8083,765,2019-12-27 19:10:44,168,2019-12-28 19:10:44
400393,2014-04-22 04:05:40,9723,1090,2014-05-01 04:05:40,150,2014-05-02 04:05:40
400394,2011-08-22 21:25:41,6223,688,2011-08-28 21:25:41,143,2011-08-29 21:25:41
400395,2017-10-08 23:51:08,4738,925,2017-10-16 23:51:08,156,2017-10-17 23:51:08
400396,2013-08-11 11:33:23,9930,1020,2013-08-16 11:33:23,176,2013-08-17 11:33:23
400397,2019-04-29 09:31:09,7802,971,2019-05-03 09:31:09,131,2019-05-04 09:31:09
400398,2013-07-09 06:31:36,9796,1091,2013-07-13 06:31:36,156,2013-07-14 06:31:36
400399,2018-07-05 02:09:01,8156,763,2018-07-13 02:09:01,146,2018-07-14 02:09:01
400400,2015-11-27 00:49:41,8278,954,2015-12-06 00:49:41,164,2015-12-07 00:49:41
400401,2016-07-31 16:04:50,9603,808,2016-08-07 16:04:50,181,2016-08-08 16:04:50
400402,2017-04-12 08:57:07,9512,749,2017-04-19 08:57:07,137,2017-04-20 08:57:07
400403,2015-06-09 08:58:08,7440,815,2015-06-15 08:58:08,186,2015-06-16 08:58:08
400404,2018-10-06 16:54:24,8061,952,2018-10-08 16:54:24,149,2018-10-09 16:54:24
400405,2019-06-25 02:00:56,6498,606,2019-07-03 02:00:56,162,2019-07-04 02:00:56
400406,2016-02-21 01:46:30,4733,668,2016-02-28 01:46:30,140,2016-02-29 01:46:30
400407,2012-08-21 06:41:04,8320,696,2012-08-25 06:41:04,133,2012-08-26 06:41:04
400408,2016-01-13 10:43:36,9234,1130,2016-01-16 10:43:36,167,2016-01-17 10:43:36
400409,2010-12-28 10:00:47,10058,1147,2011-01-06 10:00:47,167,2011-01-07 10:00:47
400410,2015-06-24 03:53:53,5159,1072,2015-06-26 03:53:53,172,2015-06-27 03:53:53
400411,2010-06-18 19:14:59,7361,876,2010-06-26 19:14:59,134,2010-06-27 19:14:59
400412,2018-01-14 22:57:04,8845,668,2018-01-22 22:57:04,169,2018-01-23 22:57:04
400413,2019-01-07 15:47:19,8717,735,2019-01-16 15:47:19,182,2019-01-17 15:47:19
400414,2015-01-15 07:01:52,8120,1188,2015-01-23 07:01:52,150,2015-01-24 07:01:52
400415,2016-07-03 02:09:25,5152,933,2016-07-09 02:09:25,179,2016-07-10 02:09:25
400416,2010-05-10 08:20:54,10209,1107,2010-05-16 08:20:54,185,2010-05-17 08:20:54
400417,2018-11-25 01:28:09,7436,700,2018-11-28 01:28:09,127,2018-11-29 01:28:09
400418,2013-08-31 05:00:53,8150,763,2013-09-02 05:00:53,161,2013-09-03 05:00:53
400419,2018-02-25 05:08:40,10079,903,2018-03-01 05:08:40,177,2018-03-02 05:08:40
400420,2014-09-26 23:15:08,4779,863,2014-10-04 23:15:08,133,2014-10-05 23:15:08
400421,2014-04-29 07:23:58,8242,976,2014-05-03 07:23:58,180,2014-05-04 07:23:58
400422,2016-04-23 23:09:46,5548,973,2016-04-25 23:09:46,166,2016-04-26 23:09:46
400423,2011-12-02 15:01:48,7036,745,2011-12-04 15:01:48,142,2011-12-05 15:01:48
400424,2017-05-01 03:02:43,8625,1192,2017-05-09 03:02:43,140,2017-05-10 03:02:43
400425,2020-04-20 21:49:11,4994,629,2020-04-28 21:49:11,130,2020-04-29 21:49:11
400426,2016-04-27 17:28:31,9609,1005,2016-04-29 17:28:31,179,2016-04-30 17:28:31
400427,2015-01-07 12:24:22,4672,1169,2015-01-08 12:24:22,176,2015-01-09 12:24:22
400428,2016-09-13 19:19:15,8660,872,2016-09-19 19:19:15,160,2016-09-20 19:19:15
400429,2014-10-31 15:06:30,4942,721,2014-11-09 15:06:30,159,2014-11-10 15:06:30
400430,2014-12-04 01:56:17,5247,938,2014-12-08 01:56:17,144,2014-12-09 01:56:17
400431,2017-06-12 19:35:15,5164,1111,2017-06-17 19:35:15,180,2017-06-18 19:35:15
400432,2018-11-07 10:32:15,6094,820,2018-11-14 10:32:15,152,2018-11-15 10:32:15
400433,2016-10-16 04:42:46,7777,604,2016-10-17 04:42:46,160,2016-10-18 04:42:46
400434,2020-08-09 13:35:41,4930,694,2020-08-16 13:35:41,127,2020-08-17 13:35:41
400435,2016-07-10 04:18:20,8966,1107,2016-07-13 04:18:20,175,2016-07-14 04:18:20
400436,2020-07-23 01:31:27,5599,1114,2020-07-27 01:31:27,172,2020-07-28 01:31:27
400437,2020-03-17 02:38:15,10086,1132,2020-03-21 02:38:15,132,2020-03-22 02:38:15
400438,2014-10-12 23:50:04,7385,994,2014-10-21 23:50:04,157,2014-10-22 23:50:04
400439,2010-08-10 05:00:33,8429,694,2010-08-15 05:00:33,149,2010-08-16 05:00:33
400440,2012-09-25 12:51:00,5275,712,2012-09-30 12:51:00,172,2012-10-01 12:51:00
400441,2019-10-12 05:21:12,7694,629,2019-10-21 05:21:12,144,2019-10-22 05:21:12
400442,2019-01-16 09:45:30,8840,938,2019-01-18 09:45:30,163,2019-01-19 09:45:30
400443,2012-11-20 06:37:57,7824,1138,2012-11-26 06:37:57,163,2012-11-27 06:37:57
400444,2013-11-20 13:40:47,4957,857,2013-11-27 13:40:47,132,2013-11-28 13:40:47
400445,2010-01-20 13:18:07,7059,761,2010-01-29 13:18:07,132,2010-01-30 13:18:07
400446,2018-08-13 09:50:09,6205,973,2018-08-18 09:50:09,143,2018-08-19 09:50:09
400447,2011-09-12 23:06:36,7277,1115,2011-09-21 23:06:36,138,2011-09-22 23:06:36
400448,2012-10-10 18:54:27,9848,946,2012-10-16 18:54:27,166,2012-10-17 18:54:27
400449,2019-01-01 10:08:15,6479,695,2019-01-03 10:08:15,165,2019-01-04 10:08:15
400450,2014-09-30 03:24:08,5166,1190,2014-10-09 03:24:08,152,2014-10-10 03:24:08
400451,2010-07-08 03:25:17,6821,638,2010-07-12 03:25:17,154,2010-07-13 03:25:17
400452,2017-06-10 19:16:03,8449,806,2017-06-12 19:16:03,131,2017-06-13 19:16:03
400453,2018-04-25 09:26:04,6255,1042,2018-05-03 09:26:04,149,2018-05-04 09:26:04
400454,2013-02-10 20:59:16,10058,1065,2013-02-15 20:59:16,127,2013-02-16 20:59:16
400455,2020-06-12 11:25:08,9656,850,2020-06-16 11:25:08,132,2020-06-17 11:25:08
400456,2015-12-17 13:30:20,7098,1193,2015-12-26 13:30:20,135,2015-12-27 13:30:20
400457,2011-04-23 22:41:25,5638,1016,2011-04-24 22:41:25,128,2011-04-25 22:41:25
400458,2013-09-20 23:56:42,10252,764,2013-09-24 23:56:42,156,2013-09-25 23:56:42
400459,2020-03-21 08:51:19,8841,1039,2020-03-28 08:51:19,141,2020-03-29 08:51:19
400460,2020-02-07 03:30:37,9424,924,2020-02-12 03:30:37,162,2020-02-13 03:30:37
400461,2012-12-14 06:33:19,8561,732,2012-12-23 06:33:19,186,2012-12-24 06:33:19
400462,2019-07-02 03:07:38,8372,767,2019-07-09 03:07:38,160,2019-07-10 03:07:38
400463,2010-09-27 19:32:54,8993,821,2010-10-02 19:32:54,147,2010-10-03 19:32:54
400464,2020-01-02 19:42:59,5416,1113,2020-01-11 19:42:59,170,2020-01-12 19:42:59
400465,2012-02-18 09:30:22,8168,995,2012-02-27 09:30:22,164,2012-02-28 09:30:22
400466,2013-09-06 14:19:17,9649,794,2013-09-11 14:19:17,128,2013-09-12 14:19:17
400467,2014-04-14 15:39:49,7064,996,2014-04-23 15:39:49,186,2014-04-24 15:39:49
400468,2019-07-25 08:13:44,10442,934,2019-07-28 08:13:44,170,2019-07-29 08:13:44
400469,2011-06-30 19:24:52,9139,674,2011-07-02 19:24:52,134,2011-07-03 19:24:52
400470,2010-10-29 13:38:40,6729,666,2010-11-07 13:38:40,169,2010-11-08 13:38:40
400471,2010-02-07 02:35:46,9765,877,2010-02-12 02:35:46,172,2010-02-13 02:35:46
400472,2017-08-07 13:35:53,9264,824,2017-08-16 13:35:53,184,2017-08-17 13:35:53
400473,2020-07-16 07:33:32,9088,711,2020-07-19 07:33:32,135,2020-07-20 07:33:32
400474,2014-08-02 20:47:54,6792,1059,2014-08-04 20:47:54,131,2014-08-05 20:47:54
400475,2016-05-28 20:43:15,9684,1165,2016-06-03 20:43:15,153,2016-06-04 20:43:15
400476,2017-12-31 07:21:14,7083,1009,2018-01-07 07:21:14,165,2018-01-08 07:21:14
400477,2020-12-27 16:53:53,6353,867,2020-12-30 16:53:53,132,2020-12-31 16:53:53
400478,2018-11-18 02:36:58,6482,760,2018-11-24 02:36:58,128,2018-11-25 02:36:58
400479,2012-01-30 08:39:58,9518,641,2012-02-08 08:39:58,179,2012-02-09 08:39:58
400480,2018-04-19 06:56:29,8005,969,2018-04-23 06:56:29,160,2018-04-24 06:56:29
400481,2020-04-27 07:02:36,6813,1087,2020-04-30 07:02:36,147,2020-05-01 07:02:36
400482,2018-05-09 10:38:16,7966,1183,2018-05-16 10:38:16,176,2018-05-17 10:38:16
400483,2013-03-19 23:37:25,5906,1130,2013-03-21 23:37:25,169,2013-03-22 23:37:25
400484,2015-02-17 12:40:52,8276,851,2015-02-22 12:40:52,127,2015-02-23 12:40:52
400485,2018-04-29 18:20:48,7559,1106,2018-05-05 18:20:48,184,2018-05-06 18:20:48
400486,2011-12-27 14:03:06,6373,666,2012-01-01 14:03:06,133,2012-01-02 14:03:06
400487,2017-07-05 22:16:14,10329,663,2017-07-13 22:16:14,181,2017-07-14 22:16:14
400488,2019-01-08 23:11:27,9474,1095,2019-01-14 23:11:27,128,2019-01-15 23:11:27
400489,2015-05-25 07:05:10,6932,994,2015-06-02 07:05:10,186,2015-06-03 07:05:10
400490,2019-01-04 02:18:55,6331,1201,2019-01-09 02:18:55,153,2019-01-10 02:18:55
400491,2018-06-02 05:40:39,8645,665,2018-06-06 05:40:39,173,2018-06-07 05:40:39
400492,2016-07-04 20:57:00,7475,691,2016-07-08 20:57:00,165,2016-07-09 20:57:00
400493,2012-11-23 08:58:36,5356,605,2012-11-28 08:58:36,147,2012-11-29 08:58:36
400494,2020-07-24 13:26:50,5240,1120,2020-08-01 13:26:50,145,2020-08-02 13:26:50
400495,2016-01-19 14:41:51,9752,1147,2016-01-22 14:41:51,180,2016-01-23 14:41:51
400496,2013-03-23 22:58:58,7850,1183,2013-04-01 22:58:58,140,2013-04-02 22:58:58
400497,2013-12-14 10:53:41,8507,627,2013-12-22 10:53:41,161,2013-12-23 10:53:41
400498,2015-04-05 11:03:28,9857,1001,2015-04-08 11:03:28,177,2015-04-09 11:03:28
400499,2012-02-27 12:08:41,7250,782,2012-02-28 12:08:41,142,2012-02-29 12:08:41
400500,2019-02-10 08:40:14,9419,813,2019-02-16 08:40:14,160,2019-02-17 08:40:14
400501,2017-04-29 04:47:44,4768,678,2017-04-30 04:47:44,140,2017-05-01 04:47:44
400502,2019-12-12 15:37:07,10145,927,2019-12-20 15:37:07,167,2019-12-21 15:37:07
400503,2017-10-23 05:26:32,7394,796,2017-10-28 05:26:32,157,2017-10-29 05:26:32
400504,2013-08-09 23:50:31,6661,650,2013-08-12 23:50:31,132,2013-08-13 23:50:31
400505,2010-11-27 07:46:30,5880,1088,2010-11-29 07:46:30,133,2010-11-30 07:46:30
400506,2017-09-23 02:15:24,10241,663,2017-09-25 02:15:24,168,2017-09-26 02:15:24
400507,2014-09-11 22:50:34,9566,688,2014-09-13 22:50:34,152,2014-09-14 22:50:34
400508,2013-11-19 19:41:14,10028,947,2013-11-20 19:41:14,136,2013-11-21 19:41:14
400509,2017-11-20 01:08:40,9737,997,2017-11-27 01:08:40,136,2017-11-28 01:08:40
400510,2012-07-04 18:30:26,9981,1038,2012-07-10 18:30:26,181,2012-07-11 18:30:26
400511,2019-10-13 11:17:02,5312,624,2019-10-20 11:17:02,127,2019-10-21 11:17:02
400512,2020-12-23 09:51:15,7100,903,2021-01-01 09:51:15,143,2021-01-02 09:51:15
400513,2020-12-28 08:33:32,5960,729,2020-12-29 08:33:32,179,2020-12-30 08:33:32
400514,2020-01-23 08:24:28,10422,1025,2020-01-31 08:24:28,136,2020-02-01 08:24:28
400515,2012-11-11 11:26:43,8187,697,2012-11-14 11:26:43,161,2012-11-15 11:26:43
400516,2018-10-29 17:54:51,4778,1063,2018-11-07 17:54:51,148,2018-11-08 17:54:51
400517,2016-12-17 18:01:55,7790,939,2016-12-25 18:01:55,152,2016-12-26 18:01:55
400518,2016-05-04 08:07:11,7735,1120,2016-05-13 08:07:11,167,2016-05-14 08:07:11
400519,2010-12-17 00:27:04,8618,1039,2010-12-26 00:27:04,131,2010-12-27 00:27:04
400520,2016-12-02 11:12:33,9802,661,2016-12-04 11:12:33,173,2016-12-05 11:12:33
400521,2010-08-05 00:56:13,9474,913,2010-08-13 00:56:13,129,2010-08-14 00:56:13
400522,2019-04-27 09:11:28,6448,751,2019-05-04 09:11:28,138,2019-05-05 09:11:28
400523,2010-10-17 12:59:21,5271,1111,2010-10-23 12:59:21,136,2010-10-24 12:59:21
400524,2018-04-12 10:27:44,8357,933,2018-04-16 10:27:44,170,2018-04-17 10:27:44
400525,2011-08-03 09:49:12,9040,890,2011-08-05 09:49:12,174,2011-08-06 09:49:12
400526,2018-02-22 10:05:15,9305,965,2018-03-02 10:05:15,179,2018-03-03 10:05:15
400527,2011-09-04 13:46:54,7180,728,2011-09-07 13:46:54,180,2011-09-08 13:46:54
400528,2014-01-15 09:07:04,5268,959,2014-01-22 09:07:04,180,2014-01-23 09:07:04
400529,2011-01-17 15:34:53,5910,999,2011-01-21 15:34:53,144,2011-01-22 15:34:53
400530,2019-09-17 03:43:40,8912,967,2019-09-18 03:43:40,147,2019-09-19 03:43:40
400531,2017-12-21 08:21:38,5365,740,2017-12-22 08:21:38,146,2017-12-23 08:21:38
400532,2016-05-24 14:56:05,6405,620,2016-05-25 14:56:05,151,2016-05-26 14:56:05
400533,2018-12-13 02:12:00,8735,758,2018-12-20 02:12:00,163,2018-12-21 02:12:00
400534,2019-09-30 04:59:39,7090,917,2019-10-09 04:59:39,146,2019-10-10 04:59:39
400535,2015-04-26 12:26:25,5839,660,2015-04-27 12:26:25,162,2015-04-28 12:26:25
400536,2019-01-11 09:33:36,9658,694,2019-01-17 09:33:36,169,2019-01-18 09:33:36
400537,2017-01-11 05:31:38,7842,1143,2017-01-15 05:31:38,133,2017-01-16 05:31:38
400538,2010-01-17 18:28:46,5438,1130,2010-01-20 18:28:46,157,2010-01-21 18:28:46
400539,2018-12-05 00:23:56,9658,850,2018-12-14 00:23:56,159,2018-12-15 00:23:56
400540,2018-07-07 08:39:25,4652,1148,2018-07-12 08:39:25,181,2018-07-13 08:39:25
400541,2019-04-26 20:00:08,9820,1162,2019-05-01 20:00:08,174,2019-05-02 20:00:08
400542,2014-03-07 22:17:43,6132,1190,2014-03-09 22:17:43,176,2014-03-10 22:17:43
400543,2014-02-17 22:11:38,8538,921,2014-02-19 22:11:38,179,2014-02-20 22:11:38
400544,2015-08-02 03:09:23,9135,953,2015-08-10 03:09:23,149,2015-08-11 03:09:23
400545,2017-12-21 09:13:39,4760,697,2017-12-27 09:13:39,157,2017-12-28 09:13:39
400546,2010-03-05 11:45:07,7590,919,2010-03-07 11:45:07,155,2010-03-08 11:45:07
400547,2016-09-01 05:47:50,7510,960,2016-09-08 05:47:50,157,2016-09-09 05:47:50
400548,2012-12-01 19:57:04,5459,981,2012-12-09 19:57:04,146,2012-12-10 19:57:04
400549,2012-07-03 17:13:36,7473,889,2012-07-06 17:13:36,148,2012-07-07 17:13:36
400550,2018-07-17 18:26:57,9258,873,2018-07-26 18:26:57,165,2018-07-27 18:26:57
400551,2010-04-19 00:16:11,7253,705,2010-04-27 00:16:11,155,2010-04-28 00:16:11
400552,2014-03-10 11:34:35,8804,769,2014-03-11 11:34:35,153,2014-03-12 11:34:35
400553,2012-09-08 17:42:57,6890,1072,2012-09-13 17:42:57,168,2012-09-14 17:42:57
400554,2016-12-17 05:30:38,9926,739,2016-12-23 05:30:38,154,2016-12-24 05:30:38
400555,2019-07-06 04:31:15,10331,986,2019-07-09 04:31:15,128,2019-07-10 04:31:15
400556,2011-05-24 01:58:05,9752,846,2011-05-30 01:58:05,129,2011-05-31 01:58:05
400557,2018-05-24 21:34:00,7230,1096,2018-05-31 21:34:00,150,2018-06-01 21:34:00
400558,2016-11-12 06:04:13,6667,898,2016-11-14 06:04:13,171,2016-11-15 06:04:13
